"","analysisId","nctId","pValue","statisticalMethod","studyType","EARLY_PHASE1","PHASE1","PHASE2","PHASE3","PHASE4","outcomeTitle","outcomeType","groupDescription","conditionIds","briefTitle","has_less_than","N","model","I","R","C","JAB"
"57","6c9d371e1750a7e5f95cf18b5f9ce3bf","NCT01416194",0.01,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Cumulative Incidence of Ischemic Stroke","SECONDARY","The hazard ratio from Cox proportional hazard regression models was used for comparison of event rates of the primary and secondary endpoints in each treatment group. Statistical two-sided tests was used with a significance level of 0.05.","D010024; D015663","Bazedoxifene Post Approval Safety Study (PASS) in the European Union (EU)",TRUE,7777,"logistic_regression",NA,NA,NA,3.19773018380892
"58","796ba78111d9dc7ef5dc0773b2e8d86a","NCT04381481",0.01,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Perceived Appeal of Fruit Drink (Fruit Drink Experimental Task 1)","SECONDARY","beverages with claim compared to control beverage","D063766","Studying the Impact of Product Packaging in a Virtual Store Environment",TRUE,2192,"linear_regression",NA,NA,NA,1.69952696756211
"59","7ab7b452f927b4325c3ef2ac7c48481d","NCT04547192",0.006,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Appropriate Use of Key Performance Indicators in Initial Assessment and Management of the Injured at Non-tertiary Hospitals in Ghana","PRIMARY","Tetanus Considered for bites, burns, lacerations, and abrasions","D000066553","Improving Initial Management of the Injured at Ghanaian District and Regional Hospitals With a Trauma Intake Form",FALSE,4077,"linear_regression",NA,NA,NA,1.46570014552785
"60","7bbf5de079e8fced5f1bbeee61827534","NCT01368185",0.01,"Two-sample t-test","OBSERVATIONAL",0,0,0,0,0,"Diastolic Blood Pressure (DBP)","SECONDARY","Comparison between Month 3 and Baseline","D006973","Impact of MK-0954A on Uric Acid in the Management of Hypertension (MK-0954A-366)",TRUE,1705,"t-test",NA,NA,NA,1.49953882648572
"61","7ea0e19e781340696105210339dc28a6","NCT01881373",0.01,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"Prevalence of Acanthosis Nigricans","PRIMARY","Intervention vs control comparing 24 months to baseline.","D000052; D009765; D056128","Children's Healthy Living Community Randomized Trial",TRUE,5645,"logistic_regression",NA,NA,NA,2.72481930777285
"62","7fec4eaa1844d9b19c40da527fbf6dbb","NCT01881373",0.009,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Change in Waist Circumference","PRIMARY","The children from each community recruited each time were NOT the same children. The number of communities is consistent across time.","D000052; D009765; D056128","Children's Healthy Living Community Randomized Trial",FALSE,3987,"linear_regression",NA,NA,NA,2.08514706909587
"63","8180a499ceb9ad3e3f35f614182a5b7d","NCT01638000",0.01,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants With Improvement in Symptom Bother Score as Assessed by the OAB-q: ≥ 10 Points Improvement in OAB-q at Week 12 and Final Visit","SECONDARY","Week 12 Odds Ratio vs. Mirabegron","D053201; D014570; D001745","A Study to Evaluate the Efficacy and Safety of Mirabegron Compared to Solifenacin in Patients With Overactive Bladder Who Were Previously Treated With Another Medicine But Were Not Satisfied With That Treatment.",FALSE,1833,"logistic_regression",NA,NA,NA,1.55459672277149
"64","82d2c8d7801b2ea1e1a660c8fc86e107","NCT02528253",0.0092,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving RMDQ Reduction of >=30%, >=50%, >=70% and >=90% From Baseline at Weeks 2, 4, 8, 16, 24, 32, 40, 48 and 56: Mixed Baseline Observation Carried Forward (BOCF)/Last Observation Carried Forward (LOCF)","SECONDARY","Week 8, \>=30%: OR and 95% CI estimated from logistic regression model. Logistic regression model included baseline RMDQ, baseline average LBPI and treatment.","D001416; D017116","A Phase 3 Study of Tanezumab for Chronic Low Back Pain",FALSE,1012,"logistic_regression",NA,NA,NA,1.07401255203274
"65","8326d8bc2ecbf84e92dbf8390c6a0372","NCT04547192",0.006,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Appropriate Use of Key Performance Indicators in Initial Assessment and Management of the Injured at Non-tertiary Hospitals in Ghana","PRIMARY","Airway assessed","D000066553","Improving Initial Management of the Injured at Ghanaian District and Regional Hospitals With a Trauma Intake Form",FALSE,4077,"linear_regression",NA,NA,NA,1.46570014552785
"66","8aa195c7b36f0642aa30c7b4aafa3933","NCT01236053",0.0046,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Pancreatic Cancer Cases and Matched Controls With the Indicated Cumulative Dose of Gabapentin","PRIMARY",NA,"D010190; D001749; D002292; D001005; D007680; D013274; D010386; D009423; D010412; D010195; D050500; D009437","Cancer in Patients With Gabapentin (GPRD)",FALSE,20382,"logistic_regression",NA,NA,NA,2.57597139139188
"67","8d01a7042c045b7cbb33fbf6be312f3a","NCT04172701",0.0062,"Mann-Whitney","OBSERVATIONAL",0,0,0,0,0,"All-cause Healthcare Resource Utilization (HCRU): Number of Inpatient Visits (Per Person Per Month)","SECONDARY",NA,"D029424","A Study in South Korea Using Medical Records to Look at Different Treatments for Chronic Obstructive Airway Disease (COPD)",FALSE,4888,"mann_whitney",NA,NA,NA,1.65271227124242
"68","8d2eaba75a68276644fd6cf6b9075ffe","NCT01773733",0.002,"Two-sample t-test","OBSERVATIONAL",0,0,0,0,0,"Percentage of Participants With Adverse Events","SECONDARY",NA,"D009765","The PRIMAVERA Study: Reduxine Safety Monitoring in Patients With Alimentary Obesity",TRUE,69810,"t-test",NA,NA,NA,2.23014546895094
"69","8ee02c83b816319b930e382ae5a3ace2","NCT05127304",0.003,"Linear regression","OBSERVATIONAL",0,0,0,0,0,"COPD or Pneumonia-attributable Health Care Costs (Insurer + Patient Paid Amounts)","PRIMARY","Outpatient visits costs","D029424","A Study Using US Medical and Pharmacy Claim Records to Compare the Resource Use, Cost, and Outcomes of People With COPD Who Take Either Tiotropium + Olodaterol or Fluticasone + Umeclidinium + Vilanterol",FALSE,11316,"linear_regression",NA,NA,NA,1.30166137514094
"70","91ecd13bec6ebeb55a404f1ccc12dc97","NCT00279201",0.006,"ANOVA","INTERVENTIONAL",0,0,0,0,1,"INITIATION: Rate of Self-reported Hypoglycemic Episodes","SECONDARY",NA,"D003920; D003924","The DURABLE Trial: Evaluating the Durability of Starter Insulin Regimens in Patients With Type 2 Diabetes (IOOV)",FALSE,2050,"anova",2,NA,NA,1.04027780967844
"71","932710adc4a358137a92e93b4d89961c","NCT02896400",0.01,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Tobacco Abstinence","PRIMARY","8 arms including BNI (BNI only, BNI+NRT, BNI+QL, BNI+Text, BNI+NRT+QL, BNI+NRT+Text, BNI+QL+Text, BNI+NRT+QL+Text) compared to the 8 arms that do not include BNI (Control, NRT only, QL only, Text only, NRT+QL, NRT+Text, QL+Text, NRT+QL+Text)","D014029","Optimizing Tobacco Dependence Treatment in the Emergency Department",FALSE,1053,"logistic_regression",NA,NA,NA,1.17986665608715
"72","9361371adea3600937183f5ebc2a06bd","NCT01416194",0.01,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Cumulative Incidence of Cardiac Disorders","SECONDARY","The hazard ratio from Cox proportional hazard regression models was used for comparison of event rates of the primary and secondary endpoints in each treatment group. Statistical two-sided tests was used with a significance level of 0.05.","D010024; D015663","Bazedoxifene Post Approval Safety Study (PASS) in the European Union (EU)",FALSE,7777,"logistic_regression",NA,NA,NA,3.19773018380892
"73","936f1684f0413f8e324fa8f323db7132","NCT00091507",0.01,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Cardiac Arrest or Acute Mortality","SECONDARY",NA,"D006333; D002318; D006331; D009203; D003327; D000789; D007238","IMMEDIATE Trial - Out of Hospital Administration of Glucose, Insulin and Potassium.",FALSE,871,"logistic_regression",NA,NA,NA,1.07377606522841
"74","956efe292be5c31cbff8b58a493a1a08","NCT02528253",0.0093,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Improvement of >=2 Points in Patient's Global Assessment (PGA) of Low Back Pain From Baseline at Weeks 2, 4, 8, 16, 24, 32, 40, 48 and 56: Mixed Baseline Observation Carried Forward (BOCF)/ Last Observation CF (LOCF)","SECONDARY","Week 16: OR and 95% CI estimated from logistic regression model. Logistic regression model included baseline PGA of low back pain, baseline average LBPI, and treatment.","D001416; D017116","A Phase 3 Study of Tanezumab for Chronic Low Back Pain",FALSE,1012,"logistic_regression",NA,NA,NA,1.08441401128004
"75","97698c6fdc69503b3ecd7a0553ed82dc","NCT01416194",0.01,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Cumulative Incidence of Venous Thromboembolism (VTE)","PRIMARY","The hazard ratio from Cox proportional hazard regression models was used for comparison of event rates of the primary and secondary endpoints in each treatment group. Statistical two-sided tests was used with a significance level of 0.05.","D010024; D015663","Bazedoxifene Post Approval Safety Study (PASS) in the European Union (EU)",TRUE,7777,"logistic_regression",NA,NA,NA,3.19773018380892
"76","99b74509f76ca4bbf68b2a6e2b67a244","NCT02465515",0.003,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Change in Estimated Glomerular Filtration Rate (eGFR) Calculated Using Modification of Diet in Renal Disease (MDRD) Formula","SECONDARY",NA,"D003920; D003924","Effect of Albiglutide, When Added to Standard Blood Glucose Lowering Therapies, on Major Cardiovascular Events in Subjects With Type 2 Diabetes Mellitus",FALSE,9432,"t-test",NA,NA,NA,1.18846720911115
"77","9bdd08b4ab83c65bb72dac0f44a25f47","NCT04172701",0.0091,"Two-sample t-test","OBSERVATIONAL",0,0,0,0,0,"All-cause Healthcare Costs: Outpatient Medical Costs (Per Person Per Month)","SECONDARY",NA,"D029424","A Study in South Korea Using Medical Records to Look at Different Treatments for Chronic Obstructive Airway Disease (COPD)",FALSE,4888,"t-test",NA,NA,NA,2.33128060000249
"78","9d367e9b10951cb6a1b0bdf5bab56e85","NCT01368185",0.01,"Two-sample t-test","OBSERVATIONAL",0,0,0,0,0,"Systolic Blood Pressure (SBP)","SECONDARY","Comparison between Month 3 and Baseline","D006973","Impact of MK-0954A on Uric Acid in the Management of Hypertension (MK-0954A-366)",TRUE,1705,"t-test",NA,NA,NA,1.49953882648572
"79","9f12ef5a162137470ca78eeb39f1c668","NCT01416194",0.01,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Cumulative Incidence of Biliary Events","SECONDARY","The hazard ratio from Cox proportional hazard regression models was used for comparison of event rates of the primary and secondary endpoints in each treatment group. Statistical two-sided tests was used with a significance level of 0.05.","D010024; D015663","Bazedoxifene Post Approval Safety Study (PASS) in the European Union (EU)",TRUE,7777,"logistic_regression",NA,NA,NA,3.19773018380892
"80","a028759dd263ae5ac386790af23557d4","NCT01236053",0.0033,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of All-Cancer Cases and Matched Controls With the Indicated Number of Gabapentin Prescriptions","PRIMARY",NA,"D010190; D001749; D002292; D001005; D007680; D013274; D010386; D009423; D010412; D010195; D050500; D009437","Cancer in Patients With Gabapentin (GPRD)",FALSE,1710950,"logistic_regression",NA,NA,NA,17.4515838842603
"81","a086089357ffc267469570ca038f2434","NCT01631214",0.008,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants With New Vertebral Fractures Through Month 12","SECONDARY",NA,"D010024","Study to Determine the Efficacy and Safety of Romosozumab in the Treatment of Postmenopausal Women With Osteoporosis",FALSE,3399,"logistic_regression",NA,NA,NA,1.73310705050442
"82","a0df77c29a8e11f942f643901666054b","NCT00949884",0.0096,"Logistic regression","INTERVENTIONAL",0,0,0,0,1,"Percentage of Participants Achieving Blood Pressure Goals at Week 8","OTHER_PRE_SPECIFIED","Percentage of participants achieving diastolic blood pressure goal of \<80 mmHg","D006973","Olmesartan Comparison to Losartan in Hypertensive Subjects",FALSE,850,"logistic_regression",NA,NA,NA,1.02299787627187
"83","a0f75a9a1e87e059970e0bdd0ed0edcb","NCT00023595",0.01,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"H02: Seattle Angina Questionnaire (SAQ) Anginal Frequency Subscale","SECONDARY",NA,"D006333; D002318; D006331; D003327","Comparison of Surgical and Medical Treatment for Congestive Heart Failure and Coronary Artery Disease",FALSE,970,"mann_whitney",NA,NA,NA,1.13271769496004
"84","a260634ef2740f9f16dc9334d2385ed9","NCT01138124",0.0095,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Renal Cancer Cases and Matched Controls With the Indicated Exposure to Gabapentin","PRIMARY",NA,"D010190; D002292; D007680; D010386; D010195; D050500; D012148","Gabapentin and Risk of Pancreatic Cancer and Renal Cancer (GPRD)",FALSE,19046,"logistic_regression",NA,NA,NA,4.77941922316343
"85","a4752041dc6488b13b258df0ade24d0e","NCT04381481",0.01,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"Percent of Participants Who Selected Apple-flavored Fruit Drink (Fruit Drink Experimental Task 1)","SECONDARY","beverages with claim compared to control beverage","D063766","Studying the Impact of Product Packaging in a Virtual Store Environment",TRUE,2219,"logistic_regression",NA,NA,NA,1.70993042143803
"86","a686ade7e65ef5162dec7dd69120e91a","NCT02306122",0.01,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Duration of Nonadherence Event","PRIMARY",NA,"D006937","Pharmacy Home Adherence Reporting and Monitoring Outcomes Study",TRUE,956,"linear_regression",NA,NA,NA,1.12457005606209
"87","a9cc696bcfdeaa48fbdad9aa3430f5c1","NCT01236053",0.0019,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Pancreatic Cancer Cases and Matched Controls With the Indicated Duration of Exposure to Gabapentin","PRIMARY",NA,"D010190; D001749; D002292; D001005; D007680; D013274; D010386; D009423; D010412; D010195; D050500; D009437","Cancer in Patients With Gabapentin (GPRD)",FALSE,20382,"logistic_regression",NA,NA,NA,1.14979083623068
"88","ac6e6790cff3027f599462ef038c7f1e","NCT01070550",0.0071,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Percentage of Participants With Modified Sustained Virological Response by Genotype in Modified All-Treated Population","PRIMARY","The statistical analysis is presented for AST ratio at BL (\> 1.5 vs \<=1.5). The logistic regression analysis for mSVR was performed for association between treatment exposure and baseline factors available in at least 90% of participants (including total cumulative dose of peginterferon and ribavirin), in naive HCV mono-infected mTRT participants receiving PEG-IFN alfa-2a.","D006506; D006526; D019698; D006505","PROPHESYS 1: An Observational Study on Predictors of Response in Treatment-naïve Patients With Chronic Hepatitis C Virus (HCV)Treated With Pegasys (Peginterferon Alfa-2a)",FALSE,2981,"logistic_regression",NA,NA,NA,1.4585973850124
"89","ad53538adb80f2c000e4ad8b7c7f704d","NCT01138124",0.0042,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Pancreatic Cancer Cases and Matched Controls With the Indicated Number of Gabapentin Prescriptions","PRIMARY",NA,"D010190; D002292; D007680; D010386; D010195; D050500; D012148","Gabapentin and Risk of Pancreatic Cancer and Renal Cancer (GPRD)",FALSE,30026,"logistic_regression",NA,NA,NA,2.87892363995787
"90","af0eaf8918497f98864f02a2e958d05a","NCT01138124",0.0015,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Pancreatic Cancer Cases and Matched Controls With the Indicated Duration of Exposure to Gabapentin","PRIMARY",NA,"D010190; D002292; D007680; D010386; D010195; D050500; D012148","Gabapentin and Risk of Pancreatic Cancer and Renal Cancer (GPRD)",FALSE,30026,"logistic_regression",NA,NA,NA,1.12273711620794
"91","b338670a08530daea2563b54c961a882","NCT01236053",8e-04,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of All-Cancer Cases and Matched Controls With the Indicated Number of Gabapentin Prescriptions","PRIMARY",NA,"D010190; D001749; D002292; D001005; D007680; D013274; D010386; D009423; D010412; D010195; D050500; D009437","Cancer in Patients With Gabapentin (GPRD)",FALSE,1710950,"logistic_regression",NA,NA,NA,4.73824365385732
"92","b641d3e7379df254f271122495a9c17b","NCT01416194",0.01,"Linear regression","OBSERVATIONAL",0,0,0,0,0,"Cumulative Incidence of All Malignancies","SECONDARY","The hazard ratio from Cox proportional hazard regression models was used for comparison of event rates of the primary and secondary endpoints in each treatment group. Statistical two-sided tests was used with a significance level of 0.05.","D010024; D015663","Bazedoxifene Post Approval Safety Study (PASS) in the European Union (EU)",TRUE,7777,"linear_regression",NA,NA,NA,3.19773018380892
"93","b718a883aece9aea10cefcb62cbc1afa","NCT05401149",0.007,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Distribution of Modified Rankin Scale (mRS) Score at 1 Year","SECONDARY",NA,"D020521","Alteplase Treatment in Elderly Acute Ischaemic Stroke (AIS) Patients",FALSE,1560,"logistic_regression",NA,NA,NA,1.04296450750662
"94","b99459d1a643d1464ae4e6d6f4224f74","NCT01138124",0.0034,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Renal Cancer Cases and Matched Controls With the Indicated Number of Gabapentin Prescriptions","PRIMARY",NA,"D010190; D002292; D007680; D010386; D010195; D050500; D012148","Gabapentin and Risk of Pancreatic Cancer and Renal Cancer (GPRD)",FALSE,19046,"logistic_regression",NA,NA,NA,1.8924365962416
"95","bb627ac6da9d544ef5e00ceb8929b98b","NCT01972841",0.009,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants With Zero Incontinence Episodes Per 24 Hours Using the Last 3 Diary Days at Weeks 4, 8, 12 and EoT","SECONDARY","Odds ratio from a logistic regression model including treatment group, sex, age group (\<65, \>=65 years), previous OAB medication (yes, no) and geographic region as factors and baseline mean number of incontinence episodes per 24 hours during the last 3 days as a covariate.","D053201; D014570; D001745","This Was a Multinational Study Comparing the Efficacy and Safety of Two Medicines , Solifenacin Succinate and Mirabegron Taken Together, or Separately, or a Mock Treatment (Placebo) in Subjects With Symptoms of Overactive Bladder",FALSE,1242,"logistic_regression",NA,NA,NA,1.16599222821441
"96","bd4340a8e5adc9b94329d62baa76b67a","NCT01070550",0.0062,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Percentage of Participants With Modified Sustained Virological Response by Genotype in Modified All-Treated Population","PRIMARY","The statistical analysis is presented for cumulative ribavirin dose per 10000 mg, first 12 weeks. The logistic regression analysis for mSVR was performed for association between treatment exposure and baseline factors available in at least 90% of participants (including cumulative dose of peginterferon and ribavirin up to Week 12), in naive HCV mono-infected mTRT participants receiving PEG-IFN alfa-2a.","D006506; D006526; D019698; D006505","PROPHESYS 1: An Observational Study on Predictors of Response in Treatment-naïve Patients With Chronic Hepatitis C Virus (HCV)Treated With Pegasys (Peginterferon Alfa-2a)",FALSE,2981,"logistic_regression",NA,NA,NA,1.29129519806126
"97","bd44883391a9cb88c1a9bb244ab28f53","NCT01236053",0.0024,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Pancreatic Cancer Cases and Matched Controls With the Indicated Duration of Exposure to Gabapentin","PRIMARY",NA,"D010190; D001749; D002292; D001005; D007680; D013274; D010386; D009423; D010412; D010195; D050500; D009437","Cancer in Patients With Gabapentin (GPRD)",FALSE,20382,"logistic_regression",NA,NA,NA,1.42443668212094
"98","be1dbd754aae92e9b918554dc7494848","NCT00144339",0.0069,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Estimated Post-bronchodilator Slow Vital Capacity (SVC) at Month 12","SECONDARY",NA,"D008171; D029424","Evaluation of the Long- Term Effects of Spiriva on Lung Function in COPD Patients",FALSE,4807,"anova",2,NA,NA,1.80446577668772
"99","c0f38fb347134735a9ad81f49275fbe2","NCT01337336",0.009,"Two-sample t-test","OBSERVATIONAL",0,0,0,0,0,"Number of the Indicated COPD-related Exacerbations","SECONDARY",NA,"D008171; D008173; D029424","Chronic Obstructive Pulmonary Disease (COPD)-Related Outcomes and Costs for Patients on Combination Fluticasone Propionate-Salmeterol Xinafoate 250/50mcg Versus Anticholinergics in a COPD-Comorbid Depression/Anxiety Population",FALSE,4001,"t-test",NA,NA,NA,2.08879851249057
"100","c1cbc951e8158bc30b1b3edd83ae97d3","NCT00443560",0.01,"Mann-Whitney","OBSERVATIONAL",0,0,0,0,0,"Duration of Labor Analgesia","SECONDARY",NA,"D048949","The Association Between Decreasing Labor Analgesia Epidural Infusion and Forceps Delivery",TRUE,2072,"mann_whitney",NA,NA,NA,1.65249718004833
"101","c3dfa217a8b2d4b87b20f3c942375f89","NCT01972841",0.009,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Who Were Triple Responders (50% Reduction in Mean Number of Incontinence Episodes Per 24 Hours, at Least 10 Points Improvement on OAB-q Symptom Bother Scale and at Least 1 Point Improvement on PPBC) at Weeks 4, 8, 12 and EoT","SECONDARY","Odds ratio from a logistic regression model including treatment group, sex, age group (\<65, \>=65 years), previous OAB medication (yes, no) and geographic region as factors, and baseline mean number of incontinence episodes per 24 hours, baseline OAB-q symptom bother scale and baseline PPBC as covariates.","D053201; D014570; D001745","This Was a Multinational Study Comparing the Efficacy and Safety of Two Medicines , Solifenacin Succinate and Mirabegron Taken Together, or Separately, or a Mock Treatment (Placebo) in Subjects With Symptoms of Overactive Bladder",FALSE,1242,"logistic_regression",NA,NA,NA,1.16599222821441
"102","c51ad7c42d125ac145258aeba4b21230","NCT03930732",0.0089,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants With SGRQ Improvement >=4 Points at Week 52","SECONDARY","Derived from logistic regression model which includes treatment group, region (pooled country), ICS dose, smoking status at screening, and baseline SGRQ total score as covariates. Testing according to the hierarchical testing procedure (only performed if the previous endpoint was statistically significant).","D008171; D008173; D029424; D007249","Pivotal Study to Assess the Efficacy, Safety and Tolerability of Dupilumab in Patients With Moderate-to-severe COPD With Type 2 Inflammation",FALSE,939,"logistic_regression",NA,NA,NA,1.00466996376581
"103","c6fe8998ef066fa905776340943fe66d","NCT02266277",0.0026,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"Reliant Medical Group (RMG) Patients With Electronic Health Record (EHR) Documentation of Influenza Vaccine Completion for 2014/2015 Season","PRIMARY",NA,"D007251; D011008","System Alignment for VaccinE Delivery (SAVED): Improving Rates of Influenza and Pneumococcal Vaccination Through Patient Outreach, Improved Medical Record Accuracy and Targeted Physician Alerts",FALSE,10000,"logistic_regression",NA,NA,NA,1.07379248329479
"104","c7d720bc6d630e6e13ddc6231f8aff73","NCT01416194",0.01,"Linear regression","OBSERVATIONAL",0,0,0,0,0,"Cumulative Incidence of Thyroid Disorders- Goitre","SECONDARY","The hazard ratio from Cox proportional hazard regression models was used for comparison of event rates of the primary and secondary endpoints in each treatment group. Statistical two-sided tests was used with a significance level of 0.05.","D010024; D015663","Bazedoxifene Post Approval Safety Study (PASS) in the European Union (EU)",TRUE,3831,"linear_regression",NA,NA,NA,2.24534283552016
"105","cb6ea43d028742a55ec952e30aa8df30","NCT04364165",0.01,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"HIV Testing Uptake","PRIMARY",NA,"D000163; D015658","Effect of U=U Messaging on HIV in South Africa",FALSE,1048,"logistic_regression",NA,NA,NA,1.1770798124339
"106","cb8df7e6df3328cc2e5f307c325f8148","NCT01138124",0.0026,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Renal Cancer Cases and Matched Controls With the Indicated Cumulative Dose of Gabapentin","PRIMARY",NA,"D010190; D002292; D007680; D010386; D010195; D050500; D012148","Gabapentin and Risk of Pancreatic Cancer and Renal Cancer (GPRD)",FALSE,19046,"logistic_regression",NA,NA,NA,1.48159231840286
"107","cd38dd57581d46f19568a3c0bd45bd91","NCT01459653",0.01,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Modeling CIN/FN-related Chemotherapy Disturbance: Cycle Level","SECONDARY","Center type: academic-affiliated vs non-academic as center-level predictor for CIN/FN-related chemotherapy disturbance","D009101; D009503; D064147; D000084462; D005334","Multi-level Evaluation of Chemotherapy-induced Febrile Neutropenia Prophylaxis, Outcomes, and Determinants With Granulocyte-colony Stimulating Factor",FALSE,1045,"logistic_regression",NA,NA,NA,1.17540453489891
"108","cdc692fde87bc1c8eb3b85824c8fb3e4","NCT00094302",0.01,"Linear regression","INTERVENTIONAL",0,0,0,1,0,"Depression Symptoms, as Measured by Patient Health Questionnaire.","SECONDARY","Since the p-value for the preceding test (Statistical Analysis 1) was not significant at the 0.05 level, another generalized linear model was fit, omitting the interaction between treatment group and month of visit. This tests whether the value of the post-baseline quality of life parameter differs by treatment group, taking into account that measurements in the same subject over time may be correlated.","D006333; D002318; D006331","Aldosterone Antagonist Therapy for Adults With Heart Failure and Preserved Systolic Function",FALSE,1477,"linear_regression",NA,NA,NA,1.39609899161573
"109","d1738ea0ae2e098dc732820e636790b3","NCT01236053",0.008,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Pancreatic Cancer Cases and Matched Controls With the Indicated Number of Gabapentin Prescriptions","PRIMARY",NA,"D010190; D001749; D002292; D001005; D007680; D013274; D010386; D009423; D010412; D010195; D050500; D009437","Cancer in Patients With Gabapentin (GPRD)",FALSE,20382,"logistic_regression",NA,NA,NA,4.24032164916455
"110","d870808bcfa93edd59dfa49b19262d1a","NCT00094302",0.01,"Linear regression","INTERVENTIONAL",0,0,0,1,0,"Serum Creatinine","SECONDARY","Since the p-value for the preceding test (Statistical Analysis 1) was not significant at the 0.05 level, another generalized linear model was fit, omitting the interaction between treatment group and month of visit. This tests whether the value of the post-baseline laboratory parameter differs by treatment group, taking into account that measurements in the same subject over time may be correlated.","D006333; D002318; D006331","Aldosterone Antagonist Therapy for Adults With Heart Failure and Preserved Systolic Function",TRUE,3445,"linear_regression",NA,NA,NA,2.12942984619502
"111","db36289e27b7d7c845bcf159c2ece011","NCT02528188",0.0076,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Number of Participants Who Withdrew Due to Lack of Efficacy","SECONDARY","OR and 95% CI estimated from logistic regression model. Logistic regression model included baseline diary average pain, baseline WOMAC pain score, classification variables index joint, highest Kellgren-Lawrence grade, NSAID and treatment.","D010003; D020370; D015207; D059350","Long Term Safety and Efficacy Study of Tanezumab in Subjects With Osteoarthritis of the Hip or Knee",FALSE,1998,"logistic_regression",NA,NA,NA,1.27002998195102
"112","def75ff921e6174003c7253a830b5d4c","NCT01416194",0.01,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Cumulative Incidence of Hypertriglyceridemia","SECONDARY","The hazard ratio from Cox proportional hazard regression models was used for comparison of event rates of the primary and secondary endpoints in each treatment group. Statistical two-sided tests was used with a significance level of 0.05.","D010024; D015663","Bazedoxifene Post Approval Safety Study (PASS) in the European Union (EU)",TRUE,7777,"logistic_regression",NA,NA,NA,3.19773018380892
"113","df74a228c17ef750f46c6eed7c859b2c","NCT02528188",0.0068,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Pain Subscale Reduction >=30 Percent (%), >=50%, >=70% and >=90% Response at Weeks 2, 4, 8, 16, 24, 32, 40, 48, 56 and 64","SECONDARY","Week 4: \>=50% reduction","D010003; D020370; D015207; D059350","Long Term Safety and Efficacy Study of Tanezumab in Subjects With Osteoarthritis of the Hip or Knee",FALSE,1994,"logistic_regression",NA,NA,NA,1.14827382129998
